target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
880530613,L5R4_L,Delta7,557,41
880530613,L5R4_L,EPG,426,38
880530613,L5R4_L,EPGt,24,3
880530613,L5R4_L,LPsP,15,2
880530613,L5R4_L,IbSpsP,14,12
880530613,L5R4_L,P1-9,12,2
880530613,L5R4_L,PFGs,8,5
880530613,L5R4_L,PFNv,7,6
880530613,L5R4_L,PFR_b,6,5
880530613,L5R4_L,SpsP,6,4
880530613,L5R4_L,,3,3
880530613,L5R4_L,PEG,1,1
880530613,L5R4_L,PFL1,1,1
880530613,L5R4_L,PFNd,1,1
880530613,L5R4_L,PFNm_b,1,1
880530613,L5R4_L,SIFa,1,1
