target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
941810314,L7R3_L,Delta7,544,41
941810314,L7R3_L,EPG,357,38
941810314,L7R3_L,LPsP,20,2
941810314,L7R3_L,IbSpsP,18,10
941810314,L7R3_L,P1-9,10,2
941810314,L7R3_L,PFNv,10,6
941810314,L7R3_L,PFR_b,10,7
941810314,L7R3_L,PFGs,6,4
941810314,L7R3_L,SpsP,3,2
941810314,L7R3_L,,3,3
941810314,L7R3_L,PFL1,1,1
941810314,L7R3_L,PFNa,1,1
941810314,L7R3_L,PFR_a,1,1
941810314,L7R3_L,SIFa,1,1
