target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
911565419,L3R6_R,Delta7,518,41
911565419,L3R6_R,EPG,353,43
911565419,L3R6_R,LPsP,19,2
911565419,L3R6_R,PFNv,18,9
911565419,L3R6_R,P1-9,13,2
911565419,L3R6_R,IbSpsP,10,8
911565419,L3R6_R,PFR_b,9,6
911565419,L3R6_R,PFGs,7,5
911565419,L3R6_R,SpsP,6,3
911565419,L3R6_R,EPGt,5,2
911565419,L3R6_R,SIFa,5,2
911565419,L3R6_R,,2,2
911565419,L3R6_R,PEN_b(PEN2),1,1
