target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
941814787,L6R3_L,Delta7,585,41
941814787,L6R3_L,EPG,340,40
941814787,L6R3_L,LPsP,29,2
941814787,L6R3_L,IbSpsP,18,11
941814787,L6R3_L,PFR_b,17,6
941814787,L6R3_L,PFGs,12,6
941814787,L6R3_L,PFNv,11,8
941814787,L6R3_L,EPGt,10,3
941814787,L6R3_L,P1-9,8,2
941814787,L6R3_L,,5,3
941814787,L6R3_L,PEN_b(PEN2),1,1
941814787,L6R3_L,PFL1,1,1
941814787,L6R3_L,PFL2,1,1
941814787,L6R3_L,SIFa,1,1
941814787,L6R3_L,SpsP,1,1
