target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
911911699,L2R7_R,Delta7,502,41
911911699,L2R7_R,EPG,356,36
911911699,L2R7_R,LPsP,19,2
911911699,L2R7_R,IbSpsP,18,11
911911699,L2R7_R,PFNv,12,9
911911699,L2R7_R,EPGt,9,1
911911699,L2R7_R,P1-9,9,2
911911699,L2R7_R,PFR_b,5,3
911911699,L2R7_R,PFGs,4,4
911911699,L2R7_R,P6-8P9,1,1
911911699,L2R7_R,PEG,1,1
911911699,L2R7_R,PFNa,1,1
911911699,L2R7_R,SIFa,1,1
911911699,L2R7_R,SpsP,1,1
911911699,L2R7_R,,1,1
