target_id,target_instance,upstream_type,synapse_count,n_upstream_cells
911906936,L3R6_R,Delta7,580,41
911906936,L3R6_R,EPG,394,42
911906936,L3R6_R,IbSpsP,27,12
911906936,L3R6_R,LPsP,18,2
911906936,L3R6_R,PFNv,16,9
911906936,L3R6_R,PFR_b,15,6
911906936,L3R6_R,P1-9,12,2
911906936,L3R6_R,EPGt,4,2
911906936,L3R6_R,,4,3
911906936,L3R6_R,PFGs,3,3
911906936,L3R6_R,SIFa,2,2
911906936,L3R6_R,SpsP,2,1
911906936,L3R6_R,P6-8P9,1,1
911906936,L3R6_R,PEN_a(PEN1),1,1
911906936,L3R6_R,PFL1,1,1
