mean_red,mean_green,total_red,total_green,glomerulus
400.6,216.5,514939972.0,120606863.0,L7
292.1,207.9,344267030.0,82084994.0,L6
205.9,176.2,294878017.0,61382541.0,L5
199.1,181.1,189612097.0,35206184.0,L4
646.1,243.0,1883176136.0,227486572.0,L3
211.0,182.0,302088208.0,36058231.0,L2
287.9,200.1,717440529.0,144217751.0,L1+9
516.1,224.5,946902711.0,191611635.0,L8
400.6,216.5,514939972.0,120606863.0,added
