mean_red,mean_green,total_red,total_green,glomerulus
392.4,232.4,724959946.0,97227026.0,R2
526.2,229.5,1158314338.0,122125905.0,R3
318.1,215.8,454798648.0,101105563.0,R4
313.8,217.7,403310546.0,105889823.0,R5
900.2,274.9,2617983266.0,338681919.0,R6
341.8,216.9,265802353.0,59823876.0,R7
502.4,241.8,496230302.0,84822390.0,R8
420.8,236.0,1012345400.0,152328363.0,R1+9
392.4,232.4,724959946.0,97227026.0,added
