mean_red,mean_green,total_red,total_green,glomerulus
337.3,184.4,282370130.0,67257326.0,L6
355.0,197.7,448637318.0,112783190.0,L5
253.1,208.1,466737066.0,162392934.0,L4
303.9,222.3,601394116.0,178618482.0,L3
1138.0,265.6,4074256564.0,316189045.0,L2
216.0,103.8,601629058.0,51056139.0,L1+9
404.3,211.1,1315403206.0,203107237.0,L8
232.9,189.5,308065509.0,75685565.0,L7
337.3,184.4,282370130.0,67257326.0,added
