mean_red,mean_green,total_red,total_green,glomerulus
238.4,146.9,443226842.0,84107791.0,R2
236.1,145.6,465198042.0,92505295.0,R3
242.3,151.8,380917930.0,104514146.0,R4
249.0,165.6,356924814.0,109795910.0,R5
807.7,241.7,1943436686.0,315702382.0,R6
369.5,188.4,334649908.0,84050286.0,R7
379.7,202.7,329459424.0,87975283.0,R8
265.2,170.2,731724361.0,129694413.0,R1+9
238.4,146.9,443226842.0,84107791.0,added
