mean_red,mean_green,total_red,total_green,glomerulus
518.4,174.0,1529559017.0,120068779.0,R1+9
432.6,141.0,1427068537.0,96054194.0,R2
380.4,142.1,1233344155.0,89813215.0,R3
337.5,141.5,905261161.0,58886949.0,R4
937.6,185.8,5558280008.0,332285626.0,R5
470.7,172.1,1381746055.0,100673734.0,R6
643.6,194.4,1839662456.0,169145685.0,R7
764.3,197.6,1647185468.0,138455658.0,R8
518.4,174.0,1529559017.0,120068779.0,added
