mean_red,mean_green,total_red,total_green,glomerulus
251.6,129.8,939034461.0,39314221.0,L4
274.6,138.0,937083227.0,34353318.0,L3
213.1,133.3,588335132.0,13610994.0,L2
138.4,129.4,333291546.0,26541765.0,L1+9
530.7,154.2,2142635344.0,154304701.0,L8
142.1,128.5,381608244.0,33300546.0,L7
141.2,120.2,181805526.0,7909264.0,L6
220.4,128.0,632775237.0,29907680.0,L5
251.6,129.8,939034461.0,39314221.0,added
