mean_red,mean_green,total_red,total_green,glomerulus
156.4,179.4,387962060.0,29340296.0,L2
211.5,200.2,545786289.0,68660857.0,L1+9
331.0,207.3,382598278.0,60147583.0,L8
212.3,185.8,215824680.0,37088271.0,L7
366.6,232.1,1225978769.0,208256869.0,L6
129.1,185.0,269938379.0,39871826.0,L5
148.9,207.4,302445718.0,53585601.0,L4
200.0,203.8,476112314.0,41070369.0,L3
156.4,179.4,387962060.0,29340296.0,added
