mean_red,mean_green,total_red,total_green,glomerulus
293.5,74.6,1059054972.0,78747981.0,R2
252.7,75.8,648031958.0,66138581.0,R3
131.3,69.3,309492023.0,37898572.0,R4
147.0,61.7,326890657.0,15882283.0,R5
384.2,80.1,3267934210.0,149855516.0,R6
221.2,76.2,819087650.0,57939318.0,R7
259.1,78.8,757746470.0,66767190.0,R8
286.5,78.0,1923491346.0,118703006.0,R1+9
293.5,74.6,1059054972.0,78747981.0,added
