mean_red,mean_green,total_red,total_green,glomerulus
357.0,230.9,633829048.0,21392247.0,L7
260.5,207.6,565762632.0,13080922.0,L6
212.6,198.5,299316379.0,5295196.0,L5
218.5,188.6,408132364.0,9090759.0,L4
515.9,198.5,2275085321.0,63032751.0,L3
217.2,185.7,353921745.0,4295272.0,L2
252.2,211.0,455723343.0,21718767.0,L1+9
348.5,226.7,503626826.0,32397444.0,L8
357.0,230.9,633829048.0,21392247.0,added
