,mean_red,mean_green,total_red,total_green
1,497.69642857142856,,55742.0,
2,818.2768040952509,126.32844493635861,414967806.0,13239979.0
3,849.565825178591,120.31160977162409,807746797.0,25703252.0
4,677.9564128528523,102.82760347518226,786676893.0,26488185.0
5,601.5967404089627,114.78520328381548,415301481.0,17617233.0
6,551.482121826667,98.46528709494031,338557632.0,12990033.0
7,1103.3004134383323,113.71015045216,2955471499.0,121704770.0
8,394.8921765471421,82.07660732127165,248207898.0,6818350.0
9,465.23382875657717,84.65801829389717,405487570.0,19130765.0
10,570.4874497552627,76.04423247621965,1290685639.0,48917962.0
11,525.0955297073702,78.18028101867326,908649459.0,60347828.0
12,569.5185579863224,84.208873473675,515737212.0,38481771.0
13,393.0648645975979,82.08753449743365,182841590.0,15913079.0
14,383.3675419387388,65.3991241414281,212005701.0,7093516.0
15,795.4283646001574,84.66920327166791,2881081308.0,105733377.0
16,572.9304711970584,78.61055432023174,588983983.0,21954277.0
17,588.7633346558499,85.32850666927567,590610874.0,39246420.0
18,542.6753625359631,92.7051100992217,354986747.0,35709823.0
