Glomerulus,SynapseCount
PB(R1),30
PB(R2),38
PB(R3),41
PB(R4),15
PB(R5),45
PB(R6),34
PB(R7),26
PB(R8),15
PB(R9),0
PB(L1),47
PB(L2),38
PB(L3),51
PB(L4),70
PB(L5),43
PB(L6),32
PB(L7),19
PB(L8),17
PB(L9),20
