Glomerulus,SynapseCount
PB(R1),17
PB(R2),23
PB(R3),57
PB(R4),12
PB(R5),24
PB(R6),45
PB(R7),45
PB(R8),25
PB(R9),6
PB(L1),44
PB(L2),30
PB(L3),69
PB(L4),58
PB(L5),23
PB(L6),25
PB(L7),21
PB(L8),4
PB(L9),24
