Glomerulus,SynapseCount
PB(R1),60
PB(R2),46
PB(R3),87
PB(R4),38
PB(R5),22
PB(R6),46
PB(R7),13
PB(R8),34
PB(R9),26
PB(L1),32
PB(L2),12
PB(L3),41
PB(L4),29
PB(L5),22
PB(L6),41
PB(L7),19
PB(L8),29
PB(L9),14
