Glomerulus,SynapseCount
PB(R1),10
PB(R2),35
PB(R3),26
PB(R4),31
PB(R5),56
PB(R6),14
PB(R7),10
PB(R8),14
PB(R9),0
PB(L1),23
PB(L2),36
PB(L3),61
PB(L4),70
PB(L5),32
PB(L6),14
PB(L7),24
PB(L8),11
PB(L9),11
