Glomerulus,SynapseCount
PB(R1),26
PB(R2),22
PB(R3),50
PB(R4),23
PB(R5),32
PB(R6),44
PB(R7),29
PB(R8),22
PB(R9),5
PB(L1),48
PB(L2),40
PB(L3),75
PB(L4),80
PB(L5),11
PB(L6),32
PB(L7),22
PB(L8),8
PB(L9),16
