Glomerulus,SynapseCount
PB(R1),59
PB(R2),50
PB(R3),25
PB(R4),49
PB(R5),23
PB(R6),41
PB(R7),33
PB(R8),41
PB(R9),21
PB(L1),60
PB(L2),35
PB(L3),48
PB(L4),28
PB(L5),45
PB(L6),25
PB(L7),46
PB(L8),35
PB(L9),12
