Glomerulus,SynapseCount
PB(R1),32
PB(R2),33
PB(R3),32
PB(R4),67
PB(R5),18
PB(R6),40
PB(R7),39
PB(R8),24
PB(R9),12
PB(L1),54
PB(L2),28
PB(L3),55
PB(L4),31
PB(L5),38
PB(L6),10
PB(L7),22
PB(L8),19
PB(L9),13
