Glomerulus,SynapseCount
PB(R1),49
PB(R2),32
PB(R3),27
PB(R4),67
PB(R5),16
PB(R6),42
PB(R7),38
PB(R8),19
PB(R9),9
PB(L1),39
PB(L2),45
PB(L3),52
PB(L4),30
PB(L5),42
PB(L6),27
PB(L7),20
PB(L8),18
PB(L9),16
