Glomerulus,SynapseCount
PB(R1),37
PB(R2),17
PB(R3),57
PB(R4),35
PB(R5),50
PB(R6),49
PB(R7),21
PB(R8),13
PB(R9),38
PB(L1),19
PB(L2),14
PB(L3),45
PB(L4),46
PB(L5),44
PB(L6),31
PB(L7),17
PB(L8),13
PB(L9),15
