Glomerulus,SynapseCount
PB(R1),16
PB(R2),27
PB(R3),83
PB(R4),56
PB(R5),53
PB(R6),54
PB(R7),10
PB(R8),9
PB(R9),12
PB(L1),34
PB(L2),18
PB(L3),36
PB(L4),65
PB(L5),55
PB(L6),18
PB(L7),26
PB(L8),12
PB(L9),27
