Glomerulus,SynapseCount
PB(R1),44
PB(R2),51
PB(R3),80
PB(R4),42
PB(R5),15
PB(R6),36
PB(R7),9
PB(R8),19
PB(R9),12
PB(L1),21
PB(L2),19
PB(L3),61
PB(L4),26
PB(L5),20
PB(L6),24
PB(L7),19
PB(L8),19
PB(L9),1
