Glomerulus,SynapseCount
PB(R1),48
PB(R2),16
PB(R3),71
PB(R4),44
PB(R5),16
PB(R6),33
PB(R7),18
PB(R8),25
PB(R9),16
PB(L1),31
PB(L2),7
PB(L3),49
PB(L4),51
PB(L5),26
PB(L6),12
PB(L7),25
PB(L8),13
PB(L9),10
