Glomerulus,SynapseCount
PB(R1),21
PB(R2),22
PB(R3),61
PB(R4),22
PB(R5),52
PB(R6),21
PB(R7),34
PB(R8),16
PB(R9),1
PB(L1),52
PB(L2),30
PB(L3),68
PB(L4),66
PB(L5),29
PB(L6),35
PB(L7),19
PB(L8),4
PB(L9),36
