glomerulus,mean_red,mean_green,total_red,total_green
R4,1082.6302793679824,358.3201454112491,1027647818.0,113155352.0
R5,969.2060801348616,368.76620057065514,733615343.0,80647693.0
R6,797.6064272332624,328.7022480980919,299299419.0,34608731.0
R7,752.7150173850116,295.5034676335995,308922523.0,27056593.0
R8,1733.6636798088412,430.748712428552,2115669537.0,228493239.0
R1+9,862.0275006377162,344.3204040311013,579437009.0,25364340.0
R2,825.1578499770029,327.53758230121093,724795551.0,56910310.0
R3,983.4832869616674,346.76465479605105,741244469.0,73867460.0
added,1082.6302793679824,358.3201454112491,1027647818.0,113155352.0
