mean_red,mean_green,total_red,total_green,glomerulus
619.4,237.0,504249926.0,17024079.0,L7
485.2,212.5,416500626.0,10131070.0,L6
422.2,203.3,204798499.0,3966001.0,L5
375.0,194.7,297653985.0,7504571.0,L4
766.3,201.5,2102305401.0,60836776.0,L3
412.8,191.5,254218920.0,2539550.0,L2
531.0,222.4,314034741.0,10387480.0,L1+9
685.7,238.3,376610076.0,19227398.0,L8
619.4,237.0,504249926.0,17024079.0,added
