mean_red,mean_green,total_red,total_green,glomerulus
716.2,332.0,605515974.0,56250021.0,R2
960.8,332.0,1017085724.0,62871874.0,R3
757.1,336.8,330574384.0,32282726.0,R4
764.7,343.6,294267351.0,33157245.0,R5
1694.6,386.8,2406716941.0,207899603.0,R6
773.0,329.1,196164023.0,17302387.0,R7
1005.0,366.2,417475658.0,39240247.0,R8
821.9,360.4,845692411.0,77148850.0,R1+9
716.2,332.0,605515974.0,56250021.0,added
