mean_red,mean_green,total_red,total_green,glomerulus
348.8,69.5,1035197050.0,116729509.0,L7
279.9,61.6,1018652869.0,122030981.0,L6
191.4,59.5,640892355.0,99281984.0,L5
179.3,56.8,541732862.0,87720002.0,L4
655.5,75.2,3175331889.0,194171001.0,L3
138.7,47.3,451575581.0,55375898.0,L2
92.8,25.4,579308303.0,76260493.0,L1+9
331.6,71.3,558895286.0,75510522.0,L8
348.8,69.5,1035197050.0,116729509.0,added
