mean_red,mean_green,total_red,total_green,glomerulus
549.8,204.3,770558134.0,168369912.0,L7
368.0,185.1,572202155.0,126872565.0,L6
321.6,169.7,450211432.0,83634843.0,L5
276.9,158.9,273484072.0,60665119.0,L4
629.2,182.0,1653801077.0,235657434.0,L3
268.0,158.3,324547154.0,55858921.0,L2
496.4,194.0,1023843384.0,202582822.0,L1+9
688.6,237.9,956125676.0,224836758.0,L8
549.8,204.3,770558134.0,168369912.0,added
