mean_red,mean_green,total_red,total_green,glomerulus
141.7,97.5,557144577.0,383231307.0,L7
146.0,88.3,516650891.0,311671849.0,L6
109.2,78.4,430471233.0,308965267.0,L5
96.6,67.6,275406551.0,192557976.0,L4
294.0,85.7,1201972178.0,350133245.0,L3
132.2,78.3,252530489.0,149350487.0,L2
83.8,40.6,265920057.0,128835879.0,L1+9
153.4,103.4,342457512.0,230740662.0,L8
141.7,97.5,557144577.0,383231307.0,added
