mean_red,mean_green,total_red,total_green,glomerulus
215.3,123.0,295290591.0,168682493.0,L6
244.7,126.7,465862619.0,241135288.0,L5
149.6,134.7,512536129.0,461206788.0,L4
164.8,126.5,653930791.0,500849331.0,L3
882.0,147.2,4111685397.0,685879351.0,L2
140.7,54.8,628023762.0,244602679.0,L1+9
254.3,128.4,1394760045.0,704471606.0,L8
121.3,112.0,351378805.0,324403826.0,L7
215.3,123.0,295290591.0,168682493.0,added
