mean_red,mean_green,total_red,total_green,glomerulus
248.0,99.6,1084713507.0,434343746.0,L1+9
329.8,124.9,952842087.0,360851729.0,L8
239.4,117.9,493861570.0,243293511.0,L7
211.5,117.6,365554303.0,203141532.0,L6
577.0,113.9,2538702208.0,501121614.0,L5
164.5,83.8,320361343.0,163145568.0,L4
146.3,77.3,294038614.0,155350934.0,L3
194.9,77.9,339126227.0,135485324.0,L2
248.0,99.6,1084713507.0,434343746.0,added
