mean_red,mean_green,total_red,total_green,glomerulus
278.0,48.2,1066270476.0,184697956.0,L7
213.9,42.7,1061841614.0,211895954.0,L6
120.0,38.9,716911826.0,232118243.0,L5
122.3,36.6,587688736.0,175990122.0,L4
605.9,50.0,3189500522.0,263052004.0,L3
102.4,30.0,492997916.0,144247926.0,L2
65.3,16.5,618043894.0,156046222.0,L1+9
246.6,52.8,583792260.0,124888028.0,L8
278.0,48.2,1066270476.0,184697956.0,added
