mean_red,mean_green,total_red,total_green,glomerulus
583.2,173.4,1160036256.0,344963193.0,R4
468.1,159.4,866603734.0,295074468.0,R5
290.4,151.1,402197465.0,209233098.0,R6
239.2,142.2,476806229.0,283590874.0,R7
821.7,205.1,2350047675.0,586461034.0,R8
283.0,125.6,797251718.0,337898843.0,R1+9
344.2,129.1,903293443.0,338896497.0,R2
471.0,158.0,875574155.0,293613655.0,R3
583.2,173.4,1160036256.0,344963193.0,added
