mean_red,mean_green,total_red,total_green,glomerulus
220.1,67.7,964552411.0,296742762.0,L4
230.6,59.8,964253996.0,250061663.0,L3
159.3,50.7,629150532.0,200205955.0,L2
95.5,63.8,394105235.0,249696208.0,L1+9
485.0,95.9,2160344062.0,427127566.0,L8
109.2,70.2,430115882.0,276440894.0,L7
97.1,58.9,210064334.0,127403265.0,L6
189.2,63.5,650783953.0,218427595.0,L5
220.1,67.7,964552411.0,296742762.0,added
