glomerulus,mean_red,mean_green,total_red,total_green
R2,612.408308662019,136.64587240951198,641252740.0,143081893.0
R3,797.8251141709404,139.58675796358182,1068113902.0,186876239.0
R4,547.6184117396568,152.51729570488664,376794872.0,104941203.0
R5,563.1314989863088,163.3700781504008,330815541.0,95972896.0
R6,1275.9529244487385,199.22771535656543,2514471942.0,392610488.0
R7,543.5860528188333,152.90768563618113,226886839.0,63821986.0
R8,741.2722052733914,170.33893865065613,455582191.0,104689460.0
R9,687.9111219569809,173.98056080480214,396060701.0,100168264.0
R1,638.0902159844941,129.0327910045394,505338737.0,102188164.0
