glomerulus,mean_red,mean_green,total_red,total_green
R9,926.6006789870077,198.54455710498445,817170992.0,175096842.0
R1,593.8478020725225,77.07316629713495,604242514.0,78422255.0
R2,557.7603697137567,108.9333368315711,744055122.0,145317616.0
R3,620.258890719649,145.6235533596147,567675823.0,133278171.0
R4,1359.828220890391,176.12630124831708,3178553592.0,411689417.0
R5,735.9367936567198,141.01126629964102,480965604.0,92156785.0
R6,755.0938152330441,155.35902607454256,363899342.0,74871554.0
R7,906.9556843748236,183.2581040378674,818735198.0,165432405.0
R8,1081.4745648677808,197.8799411680883,1062505501.0,194409127.0
