glomerulus,mean_red,mean_green,total_red,total_green
L7,789.3355484729863,175.2056343895472,716236762.0,158980191.0
L6,607.5990287400627,147.80938409942402,494957460.0,120407298.0
L5,554.4355719413934,124.56249273887448,377011199.0,84701374.0
L4,480.9361403462669,119.91217408823542,219615641.0,54756935.0
L3,870.272795045526,144.00856771216127,1568940849.0,259620806.0
L2,490.8189093899681,108.15616504595609,257819320.0,56812703.0
L1,567.0757963203946,96.81072139233464,261899987.0,44711354.0
L9,857.818298600838,201.4925679793451,678450208.0,159360875.0
L8,877.2419493872646,210.62309001550852,916920480.0,220149783.0
