Glomerulus,SynapseCount
PB(R1),5
PB(R2),2
PB(R3),2
PB(R4),1
PB(R5),3
PB(R6),2
PB(R7),0
PB(R8),1
PB(R9),2
PB(L1),0
PB(L2),1
PB(L3),1
PB(L4),0
PB(L5),1
PB(L6),0
PB(L7),1
PB(L8),3
PB(L9),0
