Glomerulus,SynapseCount
PB(R1),3
PB(R2),1
PB(R3),0
PB(R4),4
PB(R5),0
PB(R6),3
PB(R7),3
PB(R8),1
PB(R9),1
PB(L1),3
PB(L2),0
PB(L3),1
PB(L4),3
PB(L5),2
PB(L6),0
PB(L7),0
PB(L8),0
PB(L9),1
