mean_red,mean_green,total_red,total_green,glomerulus
748.1,309.2,721940926.0,68059458.0,L7
517.2,294.3,518721037.0,47249970.0,L6
436.0,279.0,409587679.0,29479902.0,L5
362.0,264.6,247916096.0,18747978.0,L4
732.2,263.6,1619228129.0,141671455.0,L3
358.7,263.7,293088566.0,22524425.0,L2
713.2,315.5,940382824.0,62573795.0,L1+9
1001.0,388.1,883916494.0,85665414.0,L8
748.1,309.2,721940926.0,68059458.0,added
