mean_red,mean_green,total_red,total_green,glomerulus
760.7,343.3,854662738.0,78368994.0,L5
568.1,333.0,499956355.0,50116200.0,L4
490.6,344.3,341445617.0,26459265.0,L3
394.4,250.5,291596680.0,8910404.0,L2
1110.0,388.4,2824418919.0,244205142.0,L1+9
662.8,304.3,666826546.0,55542077.0,L8
773.6,360.2,937812425.0,103017277.0,L7
582.0,311.7,430896302.0,36245153.0,L6
760.7,343.3,854662738.0,78368994.0,added
