mean_red,mean_green,total_red,total_green,glomerulus
400.6,162.9,514939972.0,170425034.0,L7
292.1,146.6,344267030.0,130089708.0,L6
205.9,125.2,294878017.0,120233411.0,L5
199.1,124.7,189612097.0,73994105.0,L4
646.1,164.5,1883176136.0,328315284.0,L3
211.0,117.6,302088208.0,85590024.0,L2
287.9,141.9,717440529.0,240156044.0,L1+9
516.1,170.4,946902711.0,266901238.0,L8
400.6,162.9,514939972.0,170425034.0,added
