mean_red,mean_green,total_red,total_green,glomerulus
870.8,152.7,633320809.0,111052524.0,R2
817.5,177.6,540945281.0,117479770.0,R3
909.4,199.3,383695131.0,84079423.0,R4
937.0,162.1,200358866.0,34656799.0,R5
2414.5,327.4,2485574216.0,336971890.0,R6
1430.9,219.5,302892264.0,46456765.0,R7
1721.0,280.8,427138619.0,69701185.0,R8
1283.8,244.8,787425422.0,149152005.0,R1+9
870.8,152.7,633320809.0,111052524.0,added
