mean_red,mean_green,total_red,total_green,glomerulus
1227.3,147.2,930621183.0,111624561.0,L8
1033.8,131.8,1066495883.0,135963173.0,L7
863.2,114.4,961715687.0,127459210.0,L6
673.1,89.8,461918748.0,61644024.0,L5
1610.0,134.5,3446665387.0,287863327.0,L4
597.7,74.1,329343554.0,40828733.0,L3
632.2,81.0,336632801.0,43130437.0,L2
801.6,122.5,517017804.0,72907156.0,L1+9
1227.3,147.2,930621183.0,111624561.0,added
