mean_red,mean_green,total_red,total_green,glomerulus
549.8,160.1,770558134.0,217836458.0,L7
368.0,132.7,572202155.0,193878445.0,L6
321.6,116.1,450211432.0,148098367.0,L5
276.9,113.6,273484072.0,106208486.0,L4
629.2,131.9,1653801077.0,327028904.0,L3
268.0,102.2,324547154.0,108146270.0,L2
496.4,145.0,1023843384.0,277251884.0,L1+9
688.6,195.8,956125676.0,268447353.0,L8
549.8,160.1,770558134.0,217836458.0,added
