mean_red,mean_green,total_red,total_green,glomerulus
328.6,111.0,495756327.0,161193044.0,L6
265.5,104.1,424757338.0,157251389.0,L5
217.4,87.1,520771558.0,197007126.0,L4
173.1,75.8,311847280.0,124140410.0,L3
541.7,97.3,1726211924.0,281137021.0,L2
87.0,35.5,228644412.0,81024106.0,L1+9
298.7,105.0,271981191.0,91512686.0,L8
304.0,108.6,438306338.0,145013875.0,L7
328.6,111.0,495756327.0,161193044.0,added
