mean_red,mean_green,total_red,total_green,glomerulus
293.5,46.2,1059054972.0,164214022.0,R2
252.7,49.5,648031958.0,126088885.0,R3
131.3,41.2,309492023.0,95518854.0,R4
147.0,34.4,326890657.0,73479864.0,R5
384.2,44.8,3267934210.0,369976134.0,R6
221.2,47.0,819087650.0,170290057.0,R7
259.1,51.2,757746470.0,148768903.0,R8
286.5,48.3,1923491346.0,283368537.0,R1+9
293.5,46.2,1059054972.0,164214022.0,added
