mean_red,mean_green,total_red,total_green,glomerulus
716.2,152.6,605515974.0,119727590.0,R2
960.8,150.2,1017085724.0,152535437.0,R3
757.1,166.1,330574384.0,70851142.0,R4
764.7,177.4,294267351.0,66832122.0,R5
1694.6,225.7,2406716941.0,312837571.0,R6
773.0,165.2,196164023.0,40495945.0,R7
1005.0,189.2,417475658.0,77411133.0,R8
821.9,168.2,845692411.0,162408389.0,R1+9
716.2,152.6,605515974.0,119727590.0,added
