Glomerulus,SynapseCount
PB(R1),3
PB(R2),1
PB(R3),0
PB(R4),1
PB(R5),3
PB(R6),0
PB(R7),0
PB(R8),1
PB(R9),1
PB(L1),3
PB(L2),1
PB(L3),1
PB(L4),2
PB(L5),2
PB(L6),2
PB(L7),2
PB(L8),0
PB(L9),5
