Glomerulus,SynapseCount
PB(R1),1
PB(R2),9
PB(R3),2
PB(R4),5
PB(R5),4
PB(R6),0
PB(R7),4
PB(R8),1
PB(R9),0
PB(L1),5
PB(L2),5
PB(L3),0
PB(L4),1
PB(L5),2
PB(L6),0
PB(L7),0
PB(L8),0
PB(L9),0
