Glomerulus,SynapseCount
PB(R1),2
PB(R2),1
PB(R3),0
PB(R4),0
PB(R5),0
PB(R6),6
PB(R7),2
PB(R8),1
PB(R9),0
PB(L1),1
PB(L2),0
PB(L3),1
PB(L4),1
PB(L5),1
PB(L6),2
PB(L7),0
PB(L8),1
PB(L9),0
