Glomerulus,SynapseCount
PB(R1),1
PB(R2),2
PB(R3),3
PB(R4),0
PB(R5),0
PB(R6),4
PB(R7),2
PB(R8),0
PB(R9),3
PB(L1),1
PB(L2),0
PB(L3),6
PB(L4),1
PB(L5),0
PB(L6),1
PB(L7),4
PB(L8),1
PB(L9),0
