glomerulus,mean_red,mean_green,total_red,total_green
R4,705.4683204421331,184.6989471513584,1135813167.0,297367706.0
R5,596.2628917588958,172.31268089037323,839105861.0,242491328.0
R6,439.417461263762,166.33590567475665,370744861.0,140340764.0
R7,367.50790413974806,154.91138048318544,427666743.0,180269444.0
R8,995.8095631015152,220.06814066713133,2315943347.0,511810054.0
R9,465.1942958863971,166.0901714597173,240682690.0,85931899.0
R1,435.6623402804759,107.60996822103787,475433084.0,117433467.0
R2,503.2354071748082,145.88461237669225,849385882.0,246231343.0
R3,598.2057106554195,169.66466664313697,847448120.0,240355450.0
