mean_red,mean_green,total_red,total_green,glomerulus
215.3,219.1,295290591.0,56140182.0,L6
244.7,236.3,465862619.0,92154121.0,L5
149.6,249.5,512536129.0,165585932.0,L4
164.8,264.5,653930791.0,173221807.0,L3
882.0,333.0,4111685397.0,237746673.0,L2
140.7,133.8,628023762.0,29164706.0,L1+9
254.3,263.0,1394760045.0,145389516.0,L8
121.3,229.6,351378805.0,69485860.0,L7
215.3,219.1,295290591.0,56140182.0,added
