mean_red,mean_green,total_red,total_green,glomerulus
274.2,192.2,826693576.0,22760902.0,R2
250.2,175.8,898967828.0,25210806.0,R3
188.9,207.0,902669199.0,24363123.0,R4
179.6,183.5,566622096.0,18186165.0,R5
588.3,222.8,3086135555.0,124339981.0,R6
273.1,213.1,714639834.0,53813795.0,R7
445.0,230.8,1002319294.0,83471138.0,R8
294.4,218.1,1216435701.0,60791971.0,R1+9
274.2,192.2,826693576.0,22760902.0,added
