mean_red,mean_green,total_red,total_green,glomerulus
191.2,133.6,823100338.0,7287718.0,R5
196.0,154.0,881180963.0,16426443.0,R6
267.0,177.8,933170411.0,19981104.0,R7
224.5,164.3,728681139.0,12800930.0,R8
493.5,192.2,4224211945.0,139897710.0,R1+9
113.7,134.8,411262638.0,3689452.0,R2
115.1,146.6,349402676.0,6665281.0,R3
140.2,144.1,507370478.0,8404923.0,R4
191.2,133.6,823100338.0,7287718.0,added
