Glomerulus,SynapseCount
PB(L1),0.0
PB(L2),0.0
PB(L3),3.0
PB(L4),3.0
PB(L5),0.0
PB(L6),3.0
PB(L7),40.0
PB(L8),102.0
PB(L9),0.0
PB(R1),214.0
PB(R2),176.0
PB(R3),3.0
PB(R4),0.0
PB(R5),2.0
PB(R6),2.0
PB(R7),2.0
PB(R8),0.0
PB(R9),69.0
