Glomerulus,SynapseCount
PB(L1),517.0
PB(L2),0.0
PB(L3),4.0
PB(L4),35.0
PB(L5),17.0
PB(L6),8.0
PB(L7),6.0
PB(L8),0.0
PB(L9),867.0
PB(R1),322.0
PB(R2),0.0
PB(R3),19.0
PB(R4),20.0
PB(R5),13.0
PB(R6),0.0
PB(R7),67.0
PB(R8),558.0
PB(R9),0.0
